Date,Open,High,Low,Close,Adj Close,Volume,10MA,20MA,50MA,200MA,BB(Up),BB(Mid),BB(Down),RSI(9),RSI (14),"MACD(12,26,9) (MACD Line)","MACD(12,26,9) (Signal Line)","MACD(12,26,9) (Histogram)",ATR
2024-07-30,19217.0,19319.75,18725.0,18936.25,18936.25,745002,19505.12,20036.21,19579.66,17704.17,21305.58,20036.21,18766.84,28.42,34.51,-169.47,23.22,-192.69,358.37
2024-07-31,18865.75,19648.0,18861.75,19505.25,19505.25,762246,19455.9,19998.71,19597.06,17726.09,21285.04,19998.71,18712.39,46.44,46.63,-160.11,-13.45,-146.67,388.93
2024-08-01,19593.25,19717.0,18854.0,19023.25,19023.25,920616,19368.3,19929.3,19602.26,17744.76,21270.49,19929.3,18588.11,37.45,39.89,-189.41,-48.64,-140.77,422.79
2024-08-02,18956.5,18979.75,18385.75,18556.25,18556.25,842228,19252.62,19826.08,19597.4,17761.34,21257.92,19826.08,18394.23,30.93,34.67,-247.45,-88.4,-159.05,438.13
2024-08-05,18390.0,18390.0,17351.0,18013.25,18013.25,937137,19053.85,19693.75,19581.93,17776.28,21281.83,19693.75,18105.67,25.19,29.78,-333.43,-137.41,-196.02,492.92
2024-08-06,18165.75,18483.25,17966.0,18179.0,18179.0,697089,18879.25,19568.78,19571.59,17792.72,21222.59,19568.78,17914.96,29.67,32.89,-383.76,-186.68,-197.08,494.66
2024-08-07,18033.0,18558.5,17836.25,17966.5,17966.5,725244,18755.58,19422.11,19553.4,17809.24,21099.04,19422.11,17745.19,27.31,31.0,-435.78,-236.5,-199.28,510.92
2024-08-08,17873.0,18593.5,17741.75,18525.25,18525.25,663957,18708.88,19326.29,19545.09,17828.3,20976.71,19326.29,17675.87,41.16,40.67,-426.99,-274.6,-152.4,535.26
2024-08-09,18550.25,18674.5,18383.0,18616.0,18616.0,501761,18653.03,19230.89,19541.36,17847.15,20808.79,19230.89,17652.99,43.13,42.09,-408.0,-301.28,-106.73,517.85
2024-08-12,18590.0,18765.25,18515.0,18639.5,18639.5,469892,18596.05,19133.68,19542.02,17867.96,20595.97,19133.68,17671.38,43.69,42.48,-386.6,-318.34,-68.26,498.74
2024-08-13,18648.25,19122.5,18628.5,19104.25,19104.25,497670,18612.85,19058.99,19552.28,17892.51,20348.78,19058.99,17769.19,53.68,49.6,-328.35,-320.35,-8.01,498.4
2024-08-14,19099.25,19203.5,18925.5,19115.0,19115.0,553997,18573.82,19014.86,19561.66,17916.76,20227.55,19014.86,17802.18,53.89,49.75,-278.12,-311.9,33.78,482.66
2024-08-15,19142.5,19603.25,19100.5,19581.25,19581.25,522322,18629.62,18998.96,19579.26,17942.58,20170.46,18998.96,17827.46,62.34,56.06,-198.4,-289.2,90.8,484.09
2024-08-16,19570.25,19683.0,19447.5,19605.75,19605.75,458933,18734.58,18993.6,19589.89,17968.16,20152.25,18993.6,17834.95,62.75,56.37,-131.72,-257.7,125.98,466.33
2024-08-19,19629.0,19871.75,19525.25,19857.75,19857.75,429305,18919.03,18986.44,19605.84,17993.72,20120.37,18986.44,17852.5,66.86,59.54,-57.88,-217.74,159.86,457.78
2024-08-20,19857.75,19931.0,19743.0,19809.5,19809.5,485435,19082.08,18980.66,19621.28,18017.78,20095.49,18980.66,17865.84,65.3,58.66,-3.22,-174.84,171.62,438.51
2024-08-21,19803.0,19981.75,19771.5,19909.5,19909.5,479077,19276.38,19015.97,19637.27,18041.44,20202.9,19015.97,17829.05,67.09,59.97,47.62,-130.34,177.97,422.2
2024-08-22,19921.25,20025.25,19542.0,19578.25,19578.25,630179,19381.68,19045.28,19643.99,18063.16,20258.37,19045.28,17832.18,56.31,53.86,60.49,-92.18,152.67,426.56
2024-08-23,19621.5,19904.25,19591.75,19790.75,19790.75,581201,19499.15,19076.09,19649.88,18085.25,20333.5,19076.09,17818.67,60.85,56.9,86.83,-56.37,143.21,419.38
2024-08-26,19787.75,19846.25,19505.5,19591.25,19591.25,473540,19594.32,19095.19,19649.65,18106.27,20372.57,19095.19,17817.81,54.83,53.35,90.57,-26.99,117.55,413.76
2024-08-27,19558.75,19694.25,19441.5,19653.75,19653.75,441146,19649.28,19131.06,19649.02,18128.26,20429.77,19131.06,17832.36,56.35,54.31,97.45,-2.1,99.55,402.26
2024-08-28,19635.5,19691.0,19227.25,19415.75,19415.75,537278,19679.35,19126.59,19638.91,18147.36,20420.47,19126.59,17832.7,49.25,50.08,82.74,14.87,67.87,406.65
2024-08-29,19217.0,19693.5,19140.25,19393.25,19393.25,669705,19660.55,19145.09,19628.39,18166.59,20443.33,19145.09,17846.85,48.6,49.68,68.48,25.59,42.89,417.13
2024-08-30,19445.75,19632.75,19370.5,19623.0,19623.0,495609,19662.28,19198.42,19625.58,18185.3,20482.38,19198.42,17914.47,55.38,53.69,74.86,35.44,39.41,406.06
2024-09-03,19599.0,19683.0,18911.0,19006.5,19006.5,698442,19577.15,19248.09,19610.76,18200.89,20410.06,19248.09,18086.11,39.61,43.64,29.82,34.32,-4.5,432.2
2024-09-04,18993.75,19114.75,18825.75,18962.5,18962.5,582116,19492.45,19287.26,19595.0,18216.22,20345.69,19287.26,18228.83,38.72,43.02,-9.32,25.59,-34.91,421.97
2024-09-05,18965.75,19150.5,18827.25,18963.5,18963.5,585125,19397.85,19337.11,19574.82,18231.55,20211.55,19337.11,18462.68,38.76,43.04,-39.79,12.51,-52.31,414.92
2024-09-06,18921.0,18972.25,18339.75,18458.25,18458.25,726350,19285.85,19333.76,19543.74,18243.41,20221.7,19333.76,18445.82,29.26,36.21,-103.52,-10.69,-92.83,430.46
2024-09-09,18400.0,18734.5,18386.0,18692.25,18692.25,726350,19176.0,19337.58,19516.79,18256.92,20213.11,19337.58,18462.04,37.27,40.89,-133.61,-35.28,-98.33,424.61
2024-09-10,18727.0,18878.5,18582.25,18864.0,18864.0,536220,19103.28,19348.8,19495.53,18271.0,20191.8,19348.8,18505.8,42.63,44.13,-141.95,-56.61,-85.34,415.44
2024-09-11,18837.75,19293.5,18547.0,19271.0,19271.0,729344,19065.0,19357.14,19479.91,18287.04,20193.22,19357.14,18521.05,53.28,50.99,-114.41,-68.17,-46.24,439.09
2024-09-12,19241.5,19483.5,19185.0,19447.25,19447.25,581032,19068.15,19373.75,19463.75,18304.17,20202.75,19373.75,18544.75,57.16,53.64,-77.46,-70.03,-7.43,429.04
2024-09-13,19419.5,19577.25,19398.25,19530.25,19530.25,467948,19081.85,19371.2,19446.12,18321.78,20197.83,19371.2,18544.57,58.96,54.88,-41.01,-64.22,23.21,411.18
2024-09-16,19498.0,19546.5,19299.25,19433.0,19433.0,339781,19062.85,19362.56,19422.37,18338.7,20182.45,19362.56,18542.67,55.86,53.09,-19.74,-55.33,35.58,399.47
2024-09-17,19426.5,19615.5,19341.0,19439.25,19439.25,254059,19106.12,19341.64,19397.96,18355.78,20129.03,19341.64,18554.24,56.03,53.2,-2.36,-44.73,42.38,390.55
2024-09-18,19451.0,19660.0,19331.0,19349.25,19349.25,138848,19144.8,19318.62,19371.38,18372.6,20074.73,19318.62,18562.52,52.79,51.4,4.11,-34.97,39.08,386.15
2024-09-19,19420.5,19966.25,19408.75,19850.25,19850.25,134917,19233.47,19315.66,19350.38,18391.73,20062.42,19315.66,18568.9,65.34,59.58,49.1,-18.15,67.25,402.64
2024-09-20,19831.25,19838.25,19746.5,19808.01,19808.01,479646,19368.45,19327.15,19337.71,18411.43,20097.61,19327.15,18556.69,63.73,58.68,80.41,1.56,78.85,381.29
2024-09-23,20040.0,20164.0,19955.25,20080.0,20080.0,394947,19507.23,19341.61,19328.83,18432.28,20158.19,19341.61,18525.03,69.21,62.59,125.73,26.39,99.34,379.48
2024-09-24,20063.25,20214.75,19953.0,20167.75,20167.75,457126,19637.6,19370.44,19320.51,18454.05,20261.43,19370.44,18479.44,70.82,63.78,166.8,54.48,112.33,371.07
2024-09-25,20183.75,20271.0,20064.25,20192.0,20192.0,405050,19729.7,19397.35,19312.39,18474.81,20354.44,19397.35,18440.26,71.28,64.12,199.01,83.38,115.63,359.34
2024-09-26,20242.0,20538.0,20188.0,20346.25,20346.25,509755,19819.6,19443.88,19319.37,18496.05,20490.97,19443.88,18396.79,74.22,66.28,234.29,113.56,120.72,358.67
2024-09-27,20345.0,20395.75,20173.0,20221.5,20221.5,435634,19888.73,19485.29,19325.81,18515.97,20587.99,19485.29,18382.59,67.9,62.97,249.3,140.71,108.59,348.96
2024-09-30,20198.5,20287.0,20056.0,20261.25,20261.25,510434,19971.55,19517.2,19336.78,18535.47,20672.37,19517.2,18362.03,68.85,63.6,261.4,164.85,96.55,340.54
2024-10-01,20234.25,20331.75,19818.0,19975.0,19975.0,662776,20025.13,19565.63,19336.26,18552.52,20711.82,19565.63,18419.43,55.53,56.25,245.06,180.89,64.17,352.91
2024-10-02,19975.25,20090.25,19833.5,20009.75,20009.75,475599,20091.18,19617.99,19337.95,18569.86,20743.67,19617.99,18492.3,56.68,56.9,232.24,191.16,41.08,346.04
2024-10-03,20055.5,20113.75,19852.0,19990.25,19990.25,526765,20105.18,19669.33,19353.69,18587.16,20762.51,19669.33,18576.14,55.77,56.39,217.99,196.53,21.46,340.02
2024-10-04,19965.5,20263.75,19941.5,20227.25,20227.25,560070,20147.1,19757.78,19378.39,18603.6,20716.35,19757.78,18799.2,63.7,60.95,223.25,201.87,21.38,338.75
2024-10-07,20220.0,20267.25,19948.0,19992.75,19992.75,450371,20138.38,19822.8,19394.76,18618.45,20643.58,19822.8,19002.02,53.1,54.84,206.12,202.72,3.4,337.36
2024-10-08,20025.75,20329.5,19902.5,20298.5,20298.5,444750,20151.45,19894.53,19416.54,18636.11,20605.94,19894.53,19183.11,62.3,60.41,214.74,205.13,9.62,343.76
2024-10-09,20294.25,20482.75,20196.0,20463.5,20463.5,421249,20178.6,19954.15,19447.09,18653.65,20645.13,19954.15,19263.17,66.32,63.06,232.21,210.54,21.67,339.69
2024-10-10,20445.25,20508.25,20301.5,20429.75,20429.75,450569,20186.95,20003.28,19465.58,18670.9,20682.11,20003.28,19324.44,64.73,62.14,240.56,216.55,24.01,330.19
2024-10-11,20435.0,20494.25,20314.75,20450.0,20450.0,385312,20209.8,20049.26,19494.11,18687.73,20717.71,20049.26,19380.82,65.29,62.5,245.97,222.43,23.54,319.43
2024-10-14,20432.5,20680.0,20383.25,20619.25,20619.25,395756,20245.6,20108.58,19535.37,18705.26,20757.0,20108.58,19460.15,69.8,65.39,260.91,230.13,30.79,317.81
2024-10-15,20638.75,20659.25,20254.0,20342.0,20342.0,522391,20282.3,20153.71,19581.95,18721.52,20727.32,20153.71,19580.1,56.32,57.55,247.53,233.61,13.92,324.05
2024-10-16,20334.5,20398.5,20206.25,20349.5,20349.5,417571,20316.28,20203.73,19625.36,18738.15,20639.98,20203.73,19767.47,56.57,57.7,234.82,233.85,0.97,314.64
2024-10-17,20328.0,20594.75,20276.75,20368.0,20368.0,535486,20354.05,20229.61,19673.39,18756.39,20638.12,20229.61,19821.11,57.26,58.09,223.66,231.81,-8.15,314.88
2024-10-18,20384.0,20529.75,20320.75,20483.5,20483.5,385566,20379.68,20263.39,19712.55,18776.11,20635.17,20263.39,19891.6,61.57,60.52,221.58,229.77,-8.18,307.32
2024-10-21,20496.25,20554.5,20343.75,20519.5,20519.5,456078,20432.35,20285.36,19750.62,18796.49,20663.41,20285.36,19907.32,62.88,61.27,220.3,227.87,-7.57,300.42
2024-10-22,20536.5,20602.25,20360.25,20542.0,20542.0,476324,20456.7,20304.08,19788.67,18816.89,20694.46,20304.08,19913.69,63.75,61.76,218.58,226.02,-7.43,296.25
2024-10-23,20521.0,20542.5,20079.0,20220.5,20220.5,619162,20432.4,20305.5,19811.0,18833.98,20694.36,20305.5,19916.64,46.3,51.67,189.1,218.63,-29.53,308.19
2024-10-24,20294.25,20428.5,20261.75,20380.25,20380.25,462552,20427.45,20307.2,19836.3,18851.73,20697.11,20307.2,19917.29,53.43,55.56,176.59,210.22,-33.64,301.04
2024-10-25,20388.5,20707.25,20364.0,20498.75,20498.75,585929,20432.32,20321.06,19854.65,18869.5,20717.8,20321.06,19924.33,58.07,58.24,174.23,203.02,-28.8,304.05
2024-10-28,20525.5,20676.5,20486.0,20497.0,20497.0,430120,20420.1,20332.85,19872.48,18887.15,20736.06,20332.85,19929.64,57.98,58.19,170.25,196.47,-26.22,295.94
2024-10-29,20513.0,20760.25,20432.25,20696.5,20696.5,498020,20455.55,20368.92,19889.25,18905.79,20766.39,20368.92,19971.46,65.33,62.59,181.11,193.4,-12.29,298.23
2024-10-30,20734.0,20788.5,20472.5,20534.75,20534.75,519409,20474.08,20395.18,19903.76,18923.63,20760.84,20395.18,20029.51,56.34,57.32,174.65,189.65,-15.0,299.5
2024-10-31,20482.0,20495.75,20008.5,20021.75,20021.75,686677,20439.45,20396.75,19906.0,18939.39,20755.27,20396.75,20038.23,37.78,44.51,126.68,177.05,-50.38,315.7
2024-11-01,20071.0,20288.0,20017.0,20153.25,20153.25,554025,20406.42,20393.05,19917.5,18954.6,20760.35,20393.05,20025.75,43.18,47.74,98.14,161.27,-63.13,312.5
2024-11-04,20138.0,20248.5,20013.0,20086.0,20086.0,520521,20363.08,20397.71,19923.41,18967.84,20745.47,20397.71,20049.96,41.13,46.26,69.29,142.88,-73.58,307.0
2024-11-05,20130.75,20385.5,20041.75,20341.75,20341.75,450115,20343.05,20399.88,19938.42,18982.26,20745.56,20399.88,20054.19,51.08,52.31,66.31,127.56,-61.25,309.63
2024-11-06,20360.5,20935.25,20323.5,20894.0,20894.0,632408,20410.4,20421.4,19963.22,18999.07,20831.4,20421.4,20011.4,65.32,62.21,107.27,123.5,-16.24,331.21
2024-11-07,20923.5,21253.0,20861.5,21224.75,21224.75,462805,20494.85,20461.15,19999.4,19017.09,21006.4,20461.15,19915.9,71.0,66.67,164.52,131.71,32.81,335.52
2024-11-08,21224.25,21265.0,21121.75,21231.25,21231.25,401943,20568.1,20500.21,20036.16,19035.07,21144.96,20500.21,19855.46,71.11,66.76,208.02,146.97,61.05,321.78
2024-11-11,21249.75,21340.75,21098.25,21217.75,21217.75,456006,20640.18,20530.14,20068.06,19053.53,21249.4,20530.14,19810.87,70.51,66.39,238.65,165.31,73.35,316.12
2024-11-12,21221.0,21251.75,21054.75,21189.5,21189.5,511372,20689.47,20572.51,20111.72,19070.94,21343.13,20572.51,19801.89,69.15,65.57,257.68,183.78,73.9,307.61
2024-11-13,21178.0,21268.5,21056.5,21159.5,21159.5,533739,20751.95,20613.01,20155.66,19088.8,21418.63,20613.01,19807.4,67.59,64.65,267.26,200.48,66.78,300.78
2024-11-14,21167.0,21190.25,20950.5,21011.75,21011.75,561950,20850.95,20645.2,20196.62,19107.65,21460.98,20645.2,19829.42,60.08,60.21,259.93,212.37,47.56,296.42
2024-11-15,20977.5,20981.5,20405.25,20493.75,20493.75,691851,20885.0,20645.71,20237.33,19122.93,21461.07,20645.71,19830.35,41.77,47.8,209.9,211.87,-1.97,318.57
2024-11-18,20504.0,20724.25,20476.0,20633.5,20633.5,525474,20939.75,20651.41,20276.16,19137.44,21464.65,20651.41,19838.18,46.7,50.75,179.47,205.39,-25.93,313.55
2024-11-19,20633.25,20792.5,20382.5,20767.75,20767.75,553617,20982.35,20662.7,20314.23,19152.77,21475.81,20662.7,19849.59,51.17,53.47,164.28,197.17,-32.89,320.44
2024-11-20,20762.25,20843.25,20477.0,20749.0,20749.0,619493,20967.85,20689.12,20343.79,19168.22,21475.64,20689.12,19902.61,50.5,53.03,149.02,187.54,-38.52,323.71
2024-11-21,20738.0,20905.75,20514.25,20829.5,20829.5,698342,20928.32,20711.59,20371.44,19183.16,21486.54,20711.59,19936.64,53.43,54.75,141.78,178.39,-36.6,328.55
2024-11-22,20794.0,20880.0,20693.25,20849.75,20849.75,541554,20890.18,20729.14,20397.83,19198.07,21499.68,20729.14,19958.6,54.19,55.2,136.12,169.93,-33.82,318.42
2024-11-25,20935.0,21081.0,20780.25,20880.25,20880.25,544568,20856.42,20748.3,20426.77,19212.27,21513.58,20748.3,19983.02,55.44,55.9,132.56,162.46,-29.9,317.16
2024-11-26,20906.25,21024.75,20755.0,20993.5,20993.5,505254,20836.82,20763.15,20457.86,19227.41,21535.69,20763.15,19990.61,59.97,58.51,137.29,157.43,-20.13,313.77
2024-11-27,20990.75,21019.0,20675.0,20813.0,20813.0,520026,20802.18,20777.06,20487.13,19243.09,21542.27,20777.06,20011.86,50.72,53.12,125.04,150.95,-25.91,315.93
2024-11-29,20813.0,21017.5,20805.5,20993.5,20993.5,339955,20800.35,20825.65,20510.0,19258.66,21507.82,20825.65,20143.48,58.01,57.35,128.41,146.44,-18.03,308.51
2024-12-02,20995.25,21259.75,20940.0,21218.0,21218.0,475464,20872.78,20878.89,20538.2,19275.18,21503.9,20878.89,20253.87,65.2,61.95,147.5,146.65,0.85,309.31
2024-12-03,21220.0,21329.0,21134.25,21281.5,21281.5,444143,20937.58,20938.66,20562.22,19292.87,21465.33,20938.66,20412.0,67.0,63.16,165.84,150.49,15.35,301.13
2024-12-04,21323.0,21548.5,21305.75,21536.5,21536.5,461922,21014.45,20998.4,20589.6,19312.52,21510.83,20998.4,20485.97,73.25,67.61,198.66,160.12,38.54,298.69
2024-12-05,21513.25,21567.25,21437.5,21473.25,21473.25,421035,21086.88,21027.36,20615.22,19332.2,21578.93,21027.36,20475.8,69.58,65.5,217.06,171.51,45.55,286.62
2024-12-06,21450.0,21669.25,21424.75,21656.75,21656.75,459878,21169.6,21048.96,20641.44,19350.25,21663.34,21048.96,20434.59,73.86,68.57,243.65,185.94,57.71,283.62
2024-12-09,21649.0,21706.25,21436.0,21483.75,21483.75,517123,21233.0,21061.59,20666.68,19367.71,21701.58,21061.59,20421.6,64.26,62.89,247.9,198.33,49.57,282.66
2024-12-10,21479.25,21606.75,21352.75,21405.25,21405.25,544406,21285.5,21070.96,20689.56,19384.85,21725.9,21070.96,20416.02,60.27,60.44,242.14,207.09,35.05,280.61
2024-12-11,21436.0,21820.0,21405.75,21793.5,21793.5,547213,21365.5,21101.16,20725.93,19403.71,21830.58,21101.16,20371.74,70.48,67.23,265.84,218.84,47.0,290.19
2024-12-12,21756.75,21772.5,21604.25,21651.25,21651.25,510307,21449.32,21125.75,20758.76,19422.39,21895.49,21125.75,20356.01,63.73,62.96,270.04,229.08,40.95,282.98
2024-12-13,21720.75,21908.0,21666.5,21795.75,21795.75,639403,21529.55,21164.95,20794.87,19440.96,21988.23,21164.95,20341.67,67.31,65.37,281.77,239.62,42.15,281.11
2024-12-16,21780.25,22152.5,21762.0,22110.25,22110.25,482433,21618.78,21245.78,20832.53,19459.82,22108.08,21245.78,20383.47,73.67,69.94,312.84,254.27,58.58,288.92
2024-12-17,22115.0,22124.5,21942.25,22014.75,22014.75,277298,21692.1,21314.84,20872.97,19478.58,22191.8,21314.84,20437.88,69.08,67.05,326.0,268.61,57.39,281.3
2024-12-18,22010.0,22083.75,21034.25,21218.75,21218.75,209588,21660.32,21337.39,20891.38,19495.02,22177.53,21337.39,20497.24,43.59,48.88,269.1,268.71,0.39,336.18
2024-12-19,21218.5,21424.25,21080.0,21112.75,21112.75,124728,21624.28,21355.58,20904.36,19510.37,22156.94,21355.58,20554.21,41.31,47.05,213.0,257.57,-44.57,336.75
2024-12-20,21151.5,21151.5,20745.0,20947.98,20947.98,864714,21553.4,21361.5,20914.72,19523.53,22148.11,21361.5,20574.89,37.85,44.28,153.47,236.75,-83.28,341.73
2024-12-23,21566.0,21776.75,21476.75,21753.25,21753.25,508598,21580.35,21406.67,20940.79,19542.06,22173.05,21406.67,20640.29,57.47,57.47,169.32,223.26,-53.94,376.52
2024-12-24,21743.25,22049.75,21709.0,22028.5,22028.5,261201,21642.67,21464.09,20968.97,19562.35,22236.44,21464.09,20691.74,62.07,60.88,201.76,218.96,-17.2,373.97
2024-12-26,22049.5,22111.25,21870.25,22008.0,22008.0,407116,21664.12,21514.81,21002.29,19581.25,22290.28,21514.81,20739.34,61.51,60.49,223.25,219.82,3.43,364.47
2024-12-27,21990.75,22008.0,21498.75,21698.5,21698.5,572604,21668.85,21559.09,21029.27,19599.35,22263.72,21559.09,20854.45,53.37,54.8,212.85,218.43,-5.58,374.81
2024-12-30,21711.0,21742.75,21253.0,21416.25,21416.25,530975,21630.9,21580.22,21050.24,19616.31,22237.17,21580.22,20923.28,46.98,50.16,179.76,210.69,-30.93,383.02
2024-12-31,21390.25,21524.75,21182.0,21226.5,21226.5,477280,21542.52,21580.65,21065.1,19633.16,22236.62,21580.65,20924.68,43.08,47.27,136.65,195.88,-59.23,380.14
